"","site_id","latitude","longitude"
"285",5557,63.325516,-142.835571
"286",5558,63.323421,-143.038651
"287",5561,63.361561,-143.212173
"288",5841,44.214081,-122.249275
"289",9343,35.642799,-83.695915
"290",3,35.879211,-84.172203
"291",1391,31.715519,-82.937538
"292",1481,33.763092,-116.735123
"293",1624,40.75375,-73.885437
"294",5952,45.407852,-93.200974
"295",310,38.983101,-104.690399
"296",1830,46.349895,-91.845367
"297",2042,61.19146,-149.85379
"298",2179,32.255852,-110.912827
"299",2411,47.523418,-93.463249
"300",2538,28.087675,-82.580002
"301",2764,43.736275,-96.629906
"302",6,43.040955,-76.212914
"303",19,45.568645,-116.97419
"304",2317,42.267677,-70.921326
"305",4902,33.921501,-78.147194
"306",5048,47.561707,-93.47506
"307",5044,32.247929,-110.92086
"308",5112,46.449905,-116.817596
"309",5144,38.586487,-90.412476
"310",5174,37.538078,-77.554939
"311",5180,33.226402,-97.12989
"312",5184,33.193676,-96.889923
"313",5185,33.150963,-97.043053
"314",5186,33.21476,-97.151115
"315",5188,33.086292,-96.857719
"316",5191,33.21484,-97.133064
"317",5199,33.228146,-97.108994
"318",5200,30.479359,-84.189438
"319",5202,33.114838,-97.06636
"320",5211,34.278591,-114.067146
"321",5212,34.281403,-114.070473
"322",5213,34.289204,-114.08345
"323",5214,34.290997,-114.090332
"324",5229,34.01189,-84.355904
"325",5232,37.757126,-77.490578
"326",5252,33.21484,-97.133064
"327",5266,40.802853,-76.032104
"328",5274,34.026123,-81.005417
"329",5116,34.928726,-79.782715
"330",5281,40.710247,-77.956192
"331",5289,33.996948,-81.028717
"332",5293,37.600105,-77.48278
"333",5265,40.804298,-76.026863
"334",5301,40.797592,-76.040657
"335",5311,40.801147,-76.039352
"336",5312,40.799053,-76.036331
"337",2393,45.421753,-93.186989
"338",5315,38.93338,-76.98819
"339",5313,42.481972,-72.882614
"340",5331,32.221745,-110.926476
"341",5356,42.741394,-70.795456
"342",5358,42.77277,-70.806007
"343",5359,42.756924,-70.803581
"344",5364,39.75536,-105.117828
"345",5354,45.589771,-122.733177
"346",5369,45.512459,-122.684669
"347",5367,45.442059,-122.834572
"348",5390,34.07391,-116.395889
"349",5393,34.074932,-116.398544
"350",5394,34.07452,-116.399017
"351",5395,34.072765,-116.399208
"352",1331,47.656696,-117.444153
"353",5405,40.680683,-75.504723
"354",5416,43.705364,-70.611481
"355",5418,43.705055,-70.61145
"356",5417,43.705227,-70.611984
"357",5423,47.655613,-117.449272
"358",5424,47.456524,-117.707832
"359",5427,47.656307,-122.335419
"360",5327,44.989223,-93.193871
"361",5442,34.12822,-116.039612
"362",5434,43.631012,-70.406815
"363",5477,44.050777,-69.432732
"364",5479,43.758961,-70.242928
"365",5439,40.798958,-76.031807
"366",5450,43.775196,-70.332611
"367",5485,43.672104,-70.443047
"368",5493,33.995293,-81.024376
"369",5500,45.528923,-122.627121
"370",5504,43.81361,-69.95771
"371",5257,34.015724,-81.119118
"372",5514,43.894707,-69.511551
"373",5525,44.049583,-69.430984
"374",5338,45.48568,-122.680977
"375",5541,44.438301,-67.982468
"376",5560,43.605831,-70.234955
"377",5573,33.214802,-97.132896
"378",5576,44.418877,-68.106331
"379",5539,44.795204,-68.777328
"380",5580,44.640827,-67.893944
"381",5582,45.195858,-70.45369
"382",5596,46.709736,-67.904266
"383",5604,44.395542,-68.019897
"384",5605,44.395542,-68.019897
"385",5612,32.31229,-110.846191
"386",5616,46.614246,-67.898643
"387",2766,43.738049,-96.625381
"388",5627,43.697197,-70.29203
"389",5674,44.910587,-70.266861
"390",5277,47.468678,-121.74054
"391",5761,40.269833,-106.857704
"392",5758,28.057789,-82.424065
"393",5840,42.46801,-71.008911
"394",5852,34.082691,-116.243515
"395",5857,34.072548,-116.400551
"396",5865,40.576054,-105.080925
"397",5443,34.002831,-116.136086
"398",5881,41.288254,-124.089996
"399",5884,41.305206,-124.01825
"400",5890,41.308372,-124.015129
"401",5895,41.311535,-124.017792
"402",5897,37.83342,-122.533867
"403",5898,41.31295,-124.019592
"404",5900,37.833851,-122.536484
"405",5901,37.83498,-122.538795
"406",5902,37.837894,-122.539688
"407",5903,37.837833,-122.543175
"408",5904,37.835892,-122.543762
"409",5905,37.788395,-122.482101
"410",5906,37.788403,-122.482101
"411",5907,37.788368,-122.482155
"412",5909,37.788387,-122.482216
"413",5910,37.620876,-122.495331
"414",5913,37.621403,-122.494423
"415",5957,41.706436,-124.143463
"416",5958,41.706825,-124.143272
"417",5959,41.707233,-124.143089
"418",5960,41.708076,-124.142525
"419",5977,40.544441,-121.577263
"420",5980,40.558041,-121.531586
"421",5668,43.631153,-72.517883
"422",5992,40.53936,-121.573753
"423",6019,37.788437,-122.482086
"424",6020,37.78825,-122.482285
"425",6021,37.788151,-122.482239
"426",6022,37.788433,-122.470154
"427",6027,34.425606,-119.679207
"428",6054,34.145714,-118.960732
"429",6061,35.48304,-97.255737
"430",6084,32.474743,-106.751274
"431",6081,34.0312,-118.811821
"432",6085,34.031929,-118.812645
"433",6092,34.115868,-118.758972
"434",6093,34.115894,-118.760101
"435",6095,34.116432,-118.759659
"436",6097,34.116222,-118.758591
"437",6102,32.23188,-110.951012
"438",6111,40.54446,-121.56369
"439",6113,40.53101,-121.561668
"440",6149,34.034981,-118.812256
"441",6151,34.039394,-118.814392
"442",6169,32.228535,-110.943207
"443",6171,64.83728,-147.706406
"444",6213,34.156467,-118.73069
"445",6214,34.159077,-118.726082
"446",6215,34.160709,-118.726067
"447",6222,64.867546,-147.747849
"448",6159,34.155853,-119.154472
"449",6291,36.491329,-118.824944
"450",6295,36.49078,-118.825615
"451",6094,34.116138,-118.760071
"452",6216,34.160259,-118.723999
"453",5155,42.489296,-95.548538
"454",5091,71.301895,-156.713455
"455",6349,44.334782,-68.060905
"456",6362,43.012966,-73.649918
"457",5978,40.557255,-121.532234
"458",8182,35.586998,-83.074631
"459",8785,40.816002,-104.749001
"460",8806,35.640625,-83.689034
"461",9340,35.642353,-83.687431
"462",9344,35.640373,-83.692863
"463",726,48.819775,-122.609993
"464",962,44.419422,-106.588882
"465",684,60.171356,-149.39119
"466",1088,32.61158,-110.796928
"467",1471,40.825874,-124.038795
"468",2329,32.354759,-110.939194
"469",2539,36.061321,-77.821602
"470",4846,41.437077,-81.864555
"471",1978,41.480267,-81.99501
"472",5389,34.072514,-116.393616
"473",5495,43.739586,-70.697777
"474",5521,38.463898,-77.473625
"475",5523,43.692337,-70.270424
"476",5752,44.846272,-68.698929
"477",5796,40.580002,-96.459999
"478",5842,41.287434,-124.092079
"479",5850,34.040375,-116.190331
"480",5851,34.055576,-116.220436
"481",5878,41.287144,-124.091888
"482",5879,41.287327,-124.091469
"483",5880,41.287319,-124.091324
"484",5888,41.306923,-124.020752
"485",5889,41.308952,-124.017662
"486",5911,37.621803,-122.494911
"487",5912,37.621201,-122.494766
"488",5914,37.621166,-122.494553
"489",5934,28.039858,-82.718468
"490",5961,41.711655,-124.142235
"491",5446,33.996372,-116.135361
"492",6036,32.227734,-110.943512
"493",5981,62.888905,-141.541855
"494",6039,62.96468,-141.640839
"495",6082,34.031742,-118.812462
"496",6091,34.11578,-118.757507
"497",6098,34.118164,-118.759033
"498",6099,34.119007,-118.760071
"499",6100,34.118332,-118.758636
"500",6086,34.034565,-118.813118
"501",6115,44.461151,-68.024261
"502",6174,68.455215,-149.374924
"503",6173,44.933666,-93.134766
"504",6217,34.16449,-118.723801
"505",6218,34.166229,-118.723579
"506",6219,34.167473,-118.723244
"507",6220,34.173267,-118.724113
"508",6221,34.173702,-118.724167
"509",6165,32.282314,-110.942627
"510",6242,43.348259,-70.546036
"511",6299,36.491302,-118.826218
"512",6302,34.148327,-118.958298
"513",6310,34.148102,-118.963158
"514",6316,29.983839,-95.185081
"515",6326,44.999458,-67.422913
"516",6331,36.444305,-116.839813
"517",6339,34.054062,-83.123123
"518",6354,38.602699,-90.366898
"519",6355,38.6063,-90.251999
"520",6303,34.149364,-118.960472
"521",6361,34.1507,-118.963692
"522",6364,38.583885,-90.410133
"523",6365,40.135094,-76.859695
"524",6368,43.300652,-71.324806
"525",6398,37.988838,-122.129555
"526",6399,37.978359,-122.126457
"527",6409,30.040356,-84.456657
"528",6428,38.302135,-120.258217
"529",6439,37.691261,-97.300652
"530",6442,37.651554,-122.489944
"531",6445,31.346027,-85.851768
"532",2099,58.402012,-134.588974
"533",6471,34.155251,-118.724289
"534",6286,45.527924,-122.719574
"535",6119,47.635494,-122.296242
"536",6543,58.480236,-134.783279
"537",6553,31.660444,-110.677971
"538",6555,44.68729,-68.591362
"539",6557,35.178806,-97.447266
"540",6567,30.703899,-89.6661
"541",6560,40.695343,-80.304787
"542",1881,44.338028,-88.641144
"543",5392,34.075455,-116.399101
"544",6577,35.204197,-85.916077
"545",5444,34.000004,-116.135208
"546",5445,33.998577,-116.136192
"547",5821,41.837933,-69.971687
"548",6472,41.909195,-69.980156
"549",6593,32.282158,-110.942886
"550",6601,32.280582,-110.942924
"551",6603,42.673504,-72.185913
"552",6595,31.761881,-110.845482
"553",6618,35.992809,-77.890724
"554",6620,32.281326,-110.942657
"555",6621,35.226173,-81.176102
"556",6625,35.21051,-85.93177
"557",6636,36.045643,-79.490776
"558",6642,32.280499,-110.943672
"559",6692,42.864422,-89.674751
"560",132,45.704201,-95.018402
"561",6700,35.1712,-78.476273
"562",6696,35.804813,-81.399803
"563",30,32.216873,-110.801132
"564",8145,48.668285,-122.318886
"565",6538,35.179302,-97.446976
"566",8151,32.28241,-110.942558
"567",8152,41.711922,-124.142258
"568",8171,32.252918,-110.954643
"569",6630,35.200981,-85.921654
"570",8183,44.931046,-68.788292
"571",8170,44.608673,-68.874466
"572",8188,40.10041,-88.213066
"573",6587,42.050507,-70.222313
"574",6586,42.042439,-70.214272
"575",6585,42.059361,-70.114075
"576",6583,41.820026,-69.96463
"577",8184,44.945835,-68.779884
"578",8186,43.713066,-72.282486
"579",8195,43.634319,-72.249023
"580",8197,43.726032,-72.142914
"581",8201,27.549025,-80.326981
"582",8228,43.699371,-72.275505
"583",8229,43.698803,-72.292709
"584",5098,39.427235,-88.209732
"585",8253,40.672852,-111.969254
"586",6431,45.513168,-122.686279
"587",8312,48.103542,-123.416527
"588",6695,44.718071,-94.295113
"589",6430,45.523453,-122.676208
"590",8369,32.970837,-108.598663
"591",8378,35.11681,-114.651947
"592",8386,35.179722,-97.445724
"593",8388,35.179295,-97.447632
"594",6592,35.222569,-97.439476
"595",8396,35.180058,-97.446617
"596",8418,32.363758,-94.873947
"597",5583,45.196041,-70.459015
"598",8439,42.338051,-72.469528
"599",8321,45.35841,-122.990402
"600",8452,40.411716,-111.781921
"601",6504,45.403885,-68.432541
"602",8460,43.09248,-73.591904
"603",8463,37.228432,-80.421463
"604",8495,42.020241,-73.908508
"605",8496,46.328629,-96.061256
"606",8302,32.848747,-114.491844
"607",8328,35.481129,-101.234901
"608",8241,44.459126,-93.183983
"609",8520,41.482742,-71.437515
"610",8531,44.457924,-93.184219
"611",8535,42.633743,-72.260681
"612",8537,42.255615,-77.787331
"613",8538,44.338127,-68.063263
"614",8539,43.506897,-70.43866
"615",8554,42.611107,-71.965851
"616",8555,44.269394,-70.102585
"617",8560,44.25386,-70.654938
"618",8568,43.666328,-70.239067
"619",8574,35.199356,-85.92366
"620",8299,33.270576,-114.669197
"621",8575,35.199356,-85.92366
"622",8540,45.523453,-122.676208
"623",8592,35.203426,-85.916199
"624",11612,44.980476,-93.142731
"625",8523,61.137985,-149.786041
"626",8293,34.268696,-114.047272
"627",8289,34.286488,-114.063187
"628",8684,41.287128,-124.09198
"629",8685,41.287079,-124.091782
"630",8686,41.287445,-124.091568
"631",8687,41.287434,-124.091339
"632",8702,32.970837,-108.598663
"633",8249,43.696968,-72.276985
"634",8709,46.282703,-91.542923
"635",8715,43.522804,-70.802277
"636",6575,41.833656,-71.398697
"637",5343,38.377724,-78.96431
"638",8768,37.929852,-122.735939
"639",8769,37.930042,-122.735527
"640",8770,35.330288,-120.728859
"641",8290,34.284866,-114.056435
"642",8736,44.903229,-93.217445
"643",8300,33.266628,-114.670311
"644",8286,34.279919,-114.067589
"645",8807,36.479916,-105.059464
"646",8835,37.921116,-122.689323
"647",8860,41.714359,-121.509689
"648",8861,41.71357,-121.507545
"649",8869,41.256451,-73.456291
"650",8680,39.550053,-105.782066
"651",8899,35.610474,-83.423431
"652",8927,37.867977,-122.580109
"653",8295,33.397953,-114.694748
"654",8865,41.703072,-121.519432
"655",8937,41.709045,-121.514771
"656",8984,37.632114,-118.994278
"657",8921,37.613838,-118.832924
"658",9004,41.711525,-121.506577
"659",9022,37.804234,-122.460121
"660",9020,36.565994,-118.777596
"661",9047,38.052742,-122.75985
"662",9048,38.047997,-122.869659
"663",9049,37.932426,-122.743263
"664",9089,37.274883,-107.872429
"665",9090,37.274113,-107.873589
"666",9134,37.279793,-107.871582
"667",9146,40.713692,-73.604042
"668",9220,63.323635,-143.039215
"669",9221,63.324215,-143.040039
"670",9241,34.675453,-120.040688
"671",8957,34.681217,-120.037399
"672",8959,34.675453,-120.040688
"673",9242,34.675453,-120.040688
"674",9237,35.152153,-89.992607
"675",9296,45.494583,-122.650986
"676",9342,35.644516,-83.68988
"677",9341,35.639874,-83.687721
"678",9398,44.3381,-68.063255
"679",9478,43.098129,-71.849312
"680",9399,44.431206,-68.016808
"681",10995,37.826328,-122.422974
"682",18459,34.144878,-116.311707
"683",18902,66.914963,-151.519135
"684",19952,48.060165,-123.796242
"685",26398,64.862297,-147.741577
"686",965,36.109207,-79.220932
"687",678,45.177551,-89.848251
"688",5553,62.685188,-141.126312
"689",5536,44.338337,-68.060425
"690",5979,40.516739,-121.466057
"691",5555,62.65168,-141.048828
"692",5552,62.888706,-141.54335
"693",6055,34.111954,-118.926796
"694",6056,34.11264,-118.926872
"695",6073,34.113232,-118.926392
"696",6074,34.114578,-118.925087
"697",6075,34.116165,-118.924805
"698",6076,34.117565,-118.926811
"699",6077,34.120312,-118.928642
"700",6078,34.121078,-118.931381
"701",6079,34.120251,-118.932999
"702",6144,27.800741,-82.757439
"703",6160,27.780294,-82.780289
"704",6250,34.210464,-116.39679
"705",6300,36.490269,-118.826683
"706",6341,34.051189,-83.123924
"707",6371,48.05965,-123.792213
"708",6701,36.03521,-83.950249
"709",2767,43.733768,-96.626358
"710",8180,35.574665,-83.068214
"711",8181,35.574543,-83.068108
"712",8207,41.25684,-73.456657
"713",8437,32.580425,-110.848312
"714",8417,39.184319,-120.122032
"715",8493,35.889709,-82.832863
"716",8733,44.365051,-68.206253
"717",8757,40.147388,-77.123512
"718",6038,62.684834,-141.125504
"719",8836,35.686604,-83.537605
"720",8862,41.713638,-121.508774
"721",8863,41.718765,-121.504738
"722",8897,35.688396,-83.501266
"723",8902,35.520927,-83.309875
"724",8903,35.463467,-83.433441
"725",8904,35.510715,-83.303322
"726",8985,37.632435,-118.993904
"727",8986,37.632561,-118.996964
"728",8987,37.631523,-118.997314
"729",8989,37.630936,-118.994743
"730",9026,37.263165,-122.359848
"731",8780,40.028568,-77.293251
"732",9018,37.213058,-121.882973
"733",9041,48.226742,-109.128273
"734",8872,47.246426,-122.518913
"735",9062,40.714417,-73.598831
"736",9072,40.716995,-73.597687
"737",9078,40.714512,-73.599091
"738",9083,40.178272,-77.116959
"739",9005,37.439407,-121.960197
"740",9082,45.37743,-68.497353
"741",9163,41.731766,-111.998589
"742",9124,43.6133,-72.54509
"743",8947,37.521179,-77.52739
"744",9361,34.523178,-114.370277
"745",9338,35.642117,-83.692589
"746",9339,35.637402,-83.698807
"747",9369,40.714668,-73.597237
"748",9412,45.779167,-116.278313
"749",8660,30.556313,-84.723206
"750",9416,29.619852,-81.892838
"751",9427,34.142624,-80.881294
"752",9439,38.467525,-76.906242
"753",9451,33.3386,-111.976303
"754",9489,32.282387,-110.942162
"755",9488,32.282108,-110.942505
"756",9472,46.043785,-118.461823
"757",9503,37.233208,-80.424484
"758",9508,31.660002,-110.679932
"759",9512,37.231773,-80.420174
"760",9537,37.233284,-80.423882
"761",9506,30.445242,-84.306419
"762",9543,37.226723,-80.422058
"763",9544,37.228672,-80.424004
"764",9547,37.226284,-80.421921
"765",9486,32.282562,-110.942734
"766",9568,37.229572,-80.41394
"767",9569,37.224567,-80.418678
"768",9576,37.230083,-80.419617
"769",9578,37.229961,-80.421921
"770",9590,37.229729,-80.420204
"771",9592,37.525387,-84.99855
"772",9610,43.804306,-90.464005
"773",9621,27.972702,-97.134949
"774",9496,30.45289,-84.275482
"775",9630,37.524483,-84.996307
"776",9628,37.52549,-84.999023
"777",9629,37.526237,-84.997391
"778",9052,42.73381,-90.48497
"779",9650,37.22773,-80.420532
"780",9651,29.686541,-95.426849
"781",8940,37.453331,-121.910309
"782",9667,37.230103,-80.419601
"783",9688,37.230961,-80.420219
"784",9692,37.229572,-80.41394
"785",9694,37.101864,-80.554955
"786",9704,37.222633,-80.420219
"787",9705,37.232742,-80.405327
"788",9727,37.225098,-80.419762
"789",9731,37.222614,-80.420197
"790",1918,32.37611,-110.997795
"791",1856,32.375652,-110.997871
"792",9752,37.226147,-80.422798
"793",9753,37.226231,-80.424202
"794",9790,37.272484,-80.432655
"795",9806,37.227432,-80.418236
"796",9814,45.865017,-122.820679
"797",9832,44.278259,-69.796761
"798",9840,37.1959,-80.403702
"799",9860,35.179035,-97.446968
"800",9088,34.291664,-85.63031
"801",9871,37.224602,-80.419739
"802",9843,35.340179,-85.374443
"803",9891,37.225395,-80.418526
"804",9609,41.324959,-73.401146
"805",9899,41.325523,-73.393814
"806",9812,41.325417,-73.395576
"807",9927,39.498241,-104.89093
"808",9588,48.412403,-119.531067
"809",9930,31.580486,-97.324806
"810",9935,31.686485,-97.272263
"811",9941,44.227024,-69.592491
"812",9955,43.691677,-70.269669
"813",9970,48.279396,-118.930611
"814",9971,41.287537,-124.09082
"815",9993,43.999718,-69.55117
"816",9521,41.078415,-124.151398
"817",10029,42.73381,-90.48497
"818",974,42.466019,-71.212372
"819",10057,42.73381,-90.48497
"820",10060,42.73381,-90.48497
"821",10073,43.020916,-76.133392
"822",9607,42.343311,-71.244064
"823",10091,42.734161,-90.478462
"824",10099,42.734161,-90.478462
"825",9549,48.412693,-119.53112
"826",10111,43.610584,-70.214104
"827",10143,39.579479,-105.124023
"828",10142,37.79121,-122.142197
"829",10145,42.602543,-83.250992
"830",10173,43.912842,-69.57888
"831",10178,37.431572,-78.656891
"832",10219,44.989334,-93.197121
"833",9918,41.32394,-73.394485
"834",9997,42.343227,-71.246376
"835",10260,39.707363,-78.71479
"836",9998,43.850353,-69.64357
"837",10264,42.33514,-71.170273
"838",10292,44.35643,-69.121178
"839",10304,35.694214,-105.934532
"840",10267,35.684776,-105.940475
"841",10309,40.762951,-73.991592
"842",10316,37.228489,-80.422836
"843",10318,41.322605,-73.394829
"844",10323,31.766747,-106.505981
"845",8309,39.731804,-104.961166
"846",10338,37.272484,-80.432655
"847",10343,43.808998,-91.241364
"848",10308,31.347252,-110.257645
"849",10358,38.914352,-94.385429
"850",10238,43.816761,-91.256195
"851",10402,30.440784,-84.288353
"852",10382,38.260456,-85.7995
"853",10457,43.0774,-70.910919
"854",10514,30.464928,-84.385742
"855",10530,43.808941,-70.192505
"856",8607,44.982697,-93.158249
"857",10542,41.15958,-85.130272
"858",9518,43.178947,-71.573128
"859",10531,44.525089,-72.865479
"860",10580,41.238537,-81.725487
"861",10585,41.433689,-81.693153
"862",10593,41.887054,-80.695976
"863",10596,43.668968,-70.24968
"864",6579,43.078892,-85.627914
"865",10629,44.001389,-70.070938
"866",10638,41.712704,-70.077248
"867",10648,30.438255,-84.280731
"868",10653,30.438255,-84.280731
"869",10659,30.440758,-84.290817
"870",10660,30.438255,-84.280731
"871",10670,30.440994,-84.295021
"872",10679,30.442139,-84.302742
"873",10691,30.438255,-84.280731
"874",10696,30.44451,-84.305641
"875",10697,30.44128,-84.292084
"876",10669,30.509943,-84.364723
"877",10703,30.464928,-84.385742
"878",10709,30.444012,-84.304497
"879",10713,44.261673,-88.411713
"880",10723,44.419659,-69.005089
"881",10779,41.662807,-86.211967
"882",10784,35.055672,-82.784576
"883",9368,43.373749,-73.782425
"884",9044,44.272942,-73.947464
"885",39,41.520191,-88.41748
"886",10809,44.3438,-68.055412
"887",10811,47.692909,-94.635208
"888",10821,30.464928,-84.385742
"889",10838,39.322281,-104.950615
"890",10620,44.934002,-93.24604
"891",10865,30.440758,-84.290817
"892",10877,37.225456,-80.424103
"893",10879,36.04726,-112.094002
"894",10880,36.04858,-112.095001
"895",10900,37.230114,-80.419594
"896",10901,37.229919,-80.419441
"897",10702,43.290432,-71.454247
"898",664,43.104828,-90.042336
"899",10918,37.243382,-80.427132
"900",10921,42.383469,-88.370796
"901",10956,42.967396,-72.447968
"902",10959,36.061069,-112.108002
"903",10960,36.060921,-112.108002
"904",10962,37.228748,-80.424149
"905",9889,37.222946,-80.415955
"906",10936,38.802597,-76.691757
"907",10890,43.241783,-71.543144
"908",10971,43.244305,-71.539925
"909",10983,41.464195,-81.797302
"910",9797,35.17942,-97.447586
"911",10994,37.223083,-80.420815
"912",11051,37.228188,-80.423065
"913",11057,37.230125,-80.419617
"914",11058,37.224529,-80.419075
"915",11065,37.228127,-80.423347
"916",11083,37.228859,-80.424232
"917",11017,36.654385,-121.7938
"918",11107,43.096924,-70.950233
"919",11108,43.115292,-70.885231
"920",11110,42.974236,-70.8452
"921",8569,35.481297,-101.231567
"922",10159,44.71991,-68.663971
"923",11195,43.699123,-70.2686
"924",11211,35.481522,-101.237213
"925",11245,34.41806,-119.859001
"926",11247,34.415752,-119.723991
"927",11250,34.412891,-119.844193
"928",11257,42.175381,-73.292381
"929",11263,32.577499,-110.850052
"930",11266,34.407539,-119.878304
"931",10050,45.045544,-93.283005
"932",11313,44.201355,-92.646301
"933",11352,40.16888,-80.241081
"934",11354,40.170086,-80.242241
"935",11356,40.169575,-80.237328
"936",11410,38.188091,-122.185867
"937",10253,38.41967,-78.172081
"938",9202,34.775036,-85.003891
"939",11728,38.570511,-122.688286
"940",9988,39.006413,-77.244789
"941",9986,39.001976,-77.247803
"942",11782,35.708954,-82.61364
"943",11803,43.011925,-70.828568
"944",11848,41.668213,-87.784203
"945",11869,37.227913,-80.423248
"946",11875,41.668213,-87.784203
"947",12078,37.246468,-80.415787
"948",12105,37.211201,-80.445549
"949",12115,37.83588,-122.251427
"950",12125,37.24155,-80.434845
"951",12148,37.226093,-80.42511
"952",12183,37.83588,-122.251427
"953",9042,41.684593,-87.725937
"954",12271,32.198578,-101.468437
"955",12365,24.705608,-81.379646
"956",12492,38.570858,-122.688683
"957",12243,38.571747,-122.690567
"958",12534,36.778259,-119.417931
"959",12493,38.568214,-122.688759
"960",12677,30.438255,-84.280731
"961",12681,43.07048,-70.745056
"962",12675,30.440006,-84.291306
"963",12701,30.440758,-84.290817
"964",12754,37.843819,-122.239861
"965",12579,32.232658,-110.950905
"966",16168,34.417145,-119.880852
"967",12722,40.860519,-73.878189
"968",16271,40.863483,-73.880661
"969",16358,34.498074,-119.809242
"970",16360,40.865631,-73.882217
"971",16270,40.86668,-73.878731
"972",16449,40.865597,-73.879211
"973",2313,42.318607,-71.009399
"974",18249,63.322433,-143.00972
"975",20067,32.301933,-110.948341
"976",20066,32.352325,-110.936768
"977",26423,32.00692,-110.659966
"978",30766,43.972031,-71.156906
"979",1255,38.970875,-77.131508
"980",1444,42.722549,-78.84343
"981",2792,35.64893,-78.816948
"982",5391,34.074165,-116.397713
"983",6301,34.150375,-118.961983
"984",6432,37.799515,-122.412834
"985",8408,35.687332,-83.500183
"986",8409,35.687199,-83.49971
"987",8440,42.283279,-83.771729
"988",8492,35.890881,-82.821213
"989",8572,44.263451,-70.102783
"990",5283,37.333042,-121.882172
"991",8901,35.590618,-83.470062
"992",8981,35.729073,-83.406631
"993",9148,40.713062,-73.598595
"994",9175,44.255665,-71.250465
"995",8501,32.300789,-110.904831
"996",9573,34.068127,-81.509071
"997",9638,45.650951,-118.804436
"998",9789,46.290859,-116.119194
"999",9849,29.766806,-95.453209
"1000",9851,29.766973,-95.452667
"1001",10241,44.394394,-69.311577
"1002",6377,40.150265,-77.12635
"1003",10665,40.762875,-73.990784
"1004",10717,38.285664,-111.246605
"1005",8683,36.054131,-112.123001
"1006",10878,36.055099,-112.122002
"1007",11104,44.042103,-88.523857
"1008",11192,43.832584,-123.090324
"1009",11369,36.004807,-83.902603
"1010",11436,39.261562,-121.01606
"1011",11577,44.934368,-93.196716
"1012",11597,43.073357,-71.150681
"1013",11200,36.483025,-94.135567
"1014",11624,43.151455,-70.84053
"1015",11587,33.462444,-111.944618
"1016",11739,41.630646,-87.918121
"1017",11835,36.103535,-112.095703
"1018",11837,35.562538,-83.497864
"1019",11706,46.819019,-92.060463
"1020",11896,35.460716,-83.811615
"1021",11897,35.462315,-83.808731
"1022",11911,40.478924,-111.888931
"1023",12003,35.664433,-83.59095
"1024",11999,35.603413,-83.782997
"1025",12002,35.633415,-83.941086
"1026",12055,35.696671,-83.609718
"1027",12079,44.987164,-93.185486
"1028",12249,42.518417,-76.556999
"1029",113,42.241814,-83.693382
"1030",12323,34.521999,-112.391029
"1031",12387,45.741936,-108.539688
"1032",9465,34.524265,-112.391373
"1033",11605,44.881065,-93.290176
"1034",12667,35.542477,-121.0868
"1035",12668,35.538933,-121.081146
"1036",12708,39.550663,-105.099319
"1037",12556,34.525112,-112.386627
"1038",12725,37.360928,-122.130836
"1039",12669,35.539249,-121.079132
"1040",12670,35.539219,-121.0784
"1041",16149,42.084396,-71.045303
"1042",16198,36.387501,-121.550117
"1043",16203,40.624184,-122.317856
"1044",16196,44.161072,-71.652
"1045",16197,44.16153,-71.647301
"1046",16199,44.16095,-71.644501
"1047",16208,44.221031,-71.417603
"1048",16209,44.222012,-71.418297
"1049",16210,44.222481,-71.4179
"1050",16257,41.211025,-73.826889
"1051",16211,44.221432,-71.4151
"1052",16213,44.26144,-71.252998
"1053",16220,44.25758,-71.318604
"1054",16221,44.25864,-71.318604
"1055",16222,44.258419,-71.318199
"1056",16226,44.137531,-71.702599
"1057",16232,44.221642,-71.370003
"1058",16233,44.22258,-71.3703
"1059",16234,44.22279,-71.370102
"1060",16235,44.256149,-71.251701
"1061",16237,44.255249,-71.251503
"1062",16238,44.2523,-71.251701
"1063",16239,44.25832,-71.253502
"1064",16240,44.25872,-71.2537
"1065",16241,44.261089,-71.253601
"1066",16242,44.195549,-71.4944
"1067",16262,37.531857,-122.073212
"1068",16303,32.009281,-109.366638
"1069",16259,35.533974,-82.664558
"1070",16295,27.929228,-82.725639
"1071",16337,42.04314,-87.687683
"1072",12688,41.061813,-124.141624
"1073",16389,47.304359,-122.533821
"1074",16396,31.143854,-86.922806
"1075",16404,32.638493,-97.071976
"1076",16448,32.304623,-110.982979
"1077",16454,41.667408,-73.895546
"1078",16509,36.341011,-119.305565
"1079",16522,34.545467,-112.47728
"1080",16546,37.283802,-79.947594
"1081",16567,37.230717,-80.420113
"1082",16576,47.305634,-122.527664
"1083",16496,33.633789,-117.553848
"1084",16587,33.628143,-117.553955
"1085",16588,33.627426,-117.549858
"1086",16590,33.640274,-117.553055
"1087",16591,33.628738,-117.555573
"1088",16592,33.627308,-117.555656
"1089",16578,47.303532,-122.525436
"1090",16595,38.567375,-122.688835
"1091",16610,37.991367,-122.132027
"1092",16621,37.222591,-80.420509
"1093",16623,37.228825,-80.420433
"1094",16625,37.229572,-80.41394
"1095",16525,37.230408,-80.420258
"1096",16483,37.83588,-122.251404
"1097",16374,37.835827,-122.25074
"1098",16577,47.306248,-122.528137
"1099",6049,43.437988,-112.02037
"1100",16707,37.22897,-80.420212
"1101",16708,35.534065,-121.082237
